GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
8600000US49670,49670,ZCTA5 49670,855,77,60057,7905,97.9,2.0,60284,7063,0.0,2.9,,,0.0,2.9,,,0.0,2.9,,,0.0,2.9,,,1.3,1.7,28875,9444,0.8,0.9,120313,108177,1.4,1.8,29000,19924,97.8,2.0,60341,7004,1.2,1.5,,,11.6,4.1,44732,16908,38.6,6.7,77292,12362,48.7,6.2,56111,13687,679,71,67014,9238,20.0,5.0,60556,17317,80.0,5.0,69219,10268,94.6,2.7,70972,7440,3.2,2.4,15000,11535,2.2,1.9,14583,58789,176,47,27500,6832,64.8,11.1,23929,2953,64.8,11.1,23929,2953,0.0,13.2,,,35.2,11.1,46944,10448,31.3,10.5,50156,8293,4.0,4.8,28958,17211,30.3,,,,31.8,,,,21.0,,,
8600000US49674,49674,ZCTA5 49674,48,42,43750,5878,100.0,37.5,43750,5878,0.0,37.5,,,0.0,37.5,,,0.0,37.5,,,0.0,37.5,,,0.0,37.5,,,0.0,37.5,,,0.0,37.5,,,100.0,37.5,43750,5878,0.0,37.5,,,0.0,37.5,,,10.4,15.9,,,89.6,15.9,42132,6664,41,40,45461,6292,0.0,40.6,,,100.0,40.6,45461,6292,100.0,40.6,45461,6292,0.0,40.6,,,0.0,40.6,,,7,10,,,100.0,98.3,,,100.0,98.3,,,0.0,98.3,,,0.0,98.3,,,0.0,98.3,,,0.0,98.3,,,0.0,,,,0.0,,,,0.0,,,
8600000US49675,49675,ZCTA5 49675,574,70,45781,9475,98.8,1.8,45547,9077,0.0,4.3,,,0.0,4.3,,,0.0,4.3,,,0.0,4.3,,,0.0,4.3,,,1.2,1.8,71250,56686,1.4,1.9,52500,85009,97.7,2.6,45703,8927,5.6,3.7,28929,5152,13.6,4.1,71667,34098,37.3,5.6,66563,10381,43.6,6.4,30750,13612,388,65,63333,11033,27.6,8.8,52917,42228,72.4,8.8,65417,12465,83.0,7.0,71071,8682,11.1,6.0,34083,16671,5.9,3.8,32917,32658,186,42,17222,2696,59.1,10.6,15521,1554,53.8,9.9,15000,2151,5.4,7.4,,,40.9,10.6,25000,17946,33.3,10.9,25000,14087,7.5,6.7,40000,47936,21.6,,,,20.4,,,,21.0,,,
8600000US49676,49676,ZCTA5 49676,1502,118,40896,3819,97.2,1.7,41557,3810,0.0,1.6,,,0.0,1.6,,,0.0,1.6,,,0.0,1.6,,,0.0,1.6,,,2.8,1.7,30500,10262,2.1,1.2,31875,13497,96.3,1.7,41627,3803,4.3,2.7,19766,20665,22.4,5.0,42596,5820,46.3,5.1,39954,9424,27.1,4.1,42067,4707,1046,114,44952,5614,35.9,7.1,33438,11532,64.1,7.1,53063,8572,83.6,6.1,47857,6850,7.1,3.5,28269,3259,9.4,4.9,36750,20639,456,102,30278,9186,41.9,9.1,26635,7801,38.6,8.6,26731,8101,3.3,3.1,22344,28879,58.1,9.1,35089,17710,43.2,9.9,25208,13497,14.9,10.4,39048,23642,27.3,,,,25.7,,,,30.9,,,
8600000US49677,49677,ZCTA5 49677,2843,143,35118,3497,97.2,1.4,35135,3404,0.4,0.6,31667,9279,0.6,0.5,31111,2790,0.0,0.9,,,0.0,0.9,,,0.3,0.5,,,1.5,0.9,44167,25310,1.1,0.9,31250,22090,96.4,1.6,34984,3375,3.8,1.6,19583,15621,29.7,2.7,41525,6726,41.7,2.6,39464,4584,24.9,2.1,26410,2438,1919,131,43531,5039,39.8,3.8,42292,10754,60.2,3.8,44042,4386,75.2,3.8,54889,4104,19.6,3.7,22417,7373,5.1,1.9,19286,5633,924,102,23320,3452,54.4,6.8,15972,5801,47.1,7.4,14815,4990,7.4,4.3,27083,16913,45.6,6.8,27287,2080,38.9,6.2,25701,1979,6.7,4.6,32375,26430,30.4,,,,26.7,,,,35.4,,,
8600000US49679,49679,ZCTA5 49679,540,58,42614,5380,99.6,0.6,42727,5328,0.0,4.5,,,0.0,4.5,,,0.0,4.5,,,0.0,4.5,,,0.0,4.5,,,0.4,0.6,,,0.4,0.6,,,99.6,0.6,42727,5328,1.7,1.4,13125,61824,22.8,5.6,48594,11251,45.4,5.5,50536,11786,30.2,4.7,30481,4194,413,55,46776,4214,26.4,7.0,39732,11298,73.6,7.0,47692,4331,86.7,7.2,48088,3458,9.0,5.8,24028,17905,4.4,4.9,58393,46067,127,31,26438,2422,49.6,13.8,24531,2797,46.5,13.0,23906,3220,3.1,4.0,,,50.4,13.8,31667,9901,42.5,15.3,27222,7255,7.9,11.0,,,25.4,,,,25.9,,,,21.3,,,
8600000US49680,49680,ZCTA5 49680,745,80,43427,4086,97.3,2.0,43920,4838,0.0,3.3,,,0.0,3.3,,,0.0,3.3,,,0.0,3.3,,,1.2,1.5,,,1.5,1.2,29063,13108,1.7,1.6,43194,19041,97.3,2.0,43920,4838,2.8,3.0,65481,18809,31.4,6.1,42841,5782,45.8,6.9,54018,10768,20.0,5.2,28375,10719,527,75,48906,4456,48.2,7.1,43214,11473,51.8,7.1,53839,9045,72.9,7.8,52969,7537,14.8,6.3,36250,26529,12.3,5.1,29803,7743,218,54,20625,15561,59.2,14.6,15391,2821,49.1,15.7,14539,2541,10.1,6.6,34167,39435,40.8,14.6,32250,12162,34.9,13.7,29643,8821,6.0,6.8,39306,16472,35.7,,,,39.3,,,,20.6,,,
8600000US49682,49682,ZCTA5 49682,1771,144,47126,2788,81.1,3.1,50027,4592,0.0,1.4,,,15.3,3.0,21023,10053,0.1,0.2,,,0.0,1.4,,,0.5,0.8,226071,158900,3.0,1.8,33500,2158,1.4,1.6,61250,108206,80.2,3.3,50160,4583,3.0,2.7,42955,79560,26.2,3.8,40972,10825,44.4,4.5,67717,9499,26.4,3.7,40388,10433,1346,126,53409,5392,36.4,5.4,48500,5933,63.6,5.4,59167,15313,77.3,5.8,68657,7747,20.1,5.7,17667,7935,2.6,1.9,33750,21927,425,94,34479,10911,50.4,11.3,30882,15066,37.9,11.3,30074,10889,12.5,8.7,47798,56200,49.6,11.3,37396,9895,39.3,9.2,36979,8508,10.4,9.9,45294,83139,34.2,,,,34.8,,,,32.0,,,
8600000US49683,49683,ZCTA5 49683,828,80,40921,5930,97.9,1.4,40855,5954,0.0,3.0,,,1.0,1.0,41250,54821,0.0,3.0,,,0.0,3.0,,,0.0,3.0,,,1.1,1.0,47750,87833,1.0,1.2,41250,96527,97.3,1.6,40658,6067,1.2,1.1,21250,38638,27.3,4.8,45565,8749,44.4,4.9,43214,5481,27.1,5.4,32763,8571,544,63,44115,2510,41.9,7.3,43000,12873,58.1,7.3,44244,2419,77.0,6.6,47083,11531,15.8,5.8,18750,12176,7.2,3.3,42917,18461,284,62,30338,2125,48.2,12.5,28750,7718,34.2,9.6,21875,5896,14.1,9.5,48750,7021,51.8,12.5,31050,1946,41.5,10.7,28889,11411,10.2,7.9,49750,61648,26.3,,,,22.4,,,,32.4,,,
8600000US49684,49684,ZCTA5 49684,15776,414,52465,2623,98.4,0.6,52856,2750,0.1,0.2,17500,27142,0.4,0.4,8807,96065,0.3,0.3,32917,78521,0.0,0.2,,,0.1,0.1,43036,1881,0.7,0.5,34500,28052,0.9,0.6,59097,13738,97.5,0.8,52630,2614,2.7,0.9,21412,3170,30.6,2.2,56970,5943,42.0,2.1,63974,8772,24.7,1.4,38778,3382,10321,396,66391,4596,39.8,2.5,69655,6797,60.2,2.5,62661,5812,82.7,2.4,75242,3242,13.9,2.4,33377,4250,3.4,1.0,38359,9080,5455,387,31446,2810,59.6,3.8,26271,3247,51.9,4.0,25697,3601,7.7,2.4,36250,23268,40.4,3.8,40126,4868,30.5,3.7,33946,4532,9.9,3.1,52431,24758,23.6,,,,21.2,,,,27.8,,,
8600000US49686,49686,ZCTA5 49686,13654,397,50633,3427,98.0,1.2,50593,3448,0.4,0.8,34750,75921,0.6,0.4,96563,46183,0.6,0.3,75179,98851,0.0,0.2,,,0.2,0.3,29500,14752,0.2,0.3,9615,22128,1.6,0.8,28438,31259,96.7,1.5,50853,3873,3.9,1.5,22802,10147,27.4,2.2,54122,5356,43.8,2.0,63737,5321,24.9,1.6,37157,3801,8795,350,63512,3782,38.4,3.3,58452,9007,61.6,3.3,65058,4292,78.5,2.8,73145,3963,15.9,2.5,30207,2753,5.6,1.7,46743,15139,4859,384,27033,1749,59.1,5.4,26042,1438,52.0,4.9,24805,3105,7.1,2.4,44519,11256,40.9,5.4,33657,4537,28.0,4.5,28333,8704,12.9,4.5,60375,17027,24.4,,,,25.6,,,,20.4,,,
8600000US49688,49688,ZCTA5 49688,973,62,45240,4527,98.7,1.0,45865,4682,0.0,2.5,,,0.9,0.9,27750,12392,0.0,2.5,,,0.0,2.5,,,0.0,2.5,,,0.4,0.5,,,0.0,2.5,,,98.7,1.0,45865,4682,2.3,1.7,36750,5124,24.2,4.4,54063,11557,45.4,4.1,55714,8817,28.2,3.8,32059,3706,751,59,54250,4809,35.0,5.3,54464,7500,65.0,5.3,54167,6132,91.2,2.9,57961,5125,7.7,2.7,27500,5729,1.1,1.1,37500,15182,222,45,25476,4659,47.3,9.1,18594,4524,41.0,9.2,18281,4557,6.3,4.1,45833,38879,52.7,9.1,26726,2668,47.7,8.4,26429,1373,5.0,3.8,42083,50917,27.1,,,,25.4,,,,28.8,,,
8600000US49689,49689,ZCTA5 49689,727,87,35662,6149,97.9,5.2,34766,5981,0.0,3.4,,,2.1,5.2,52083,82297,0.0,3.4,,,0.0,3.4,,,0.0,3.4,,,0.0,3.4,,,0.0,3.4,,,97.9,5.2,34766,5981,4.4,5.1,25962,17459,14.2,7.1,39792,28932,42.6,8.4,39583,10796,38.8,7.1,35313,6992,468,83,41364,13890,28.0,11.5,27375,30741,72.0,11.5,45156,13764,73.3,11.1,44821,14645,13.5,8.2,68147,48719,13.2,10.3,26250,12610,259,68,25268,8716,39.0,12.2,25625,17984,24.3,9.5,15208,8170,14.7,9.9,29750,42982,61.0,12.2,24286,14782,51.7,12.4,22273,19528,9.3,7.1,24643,47206,31.5,,,,31.2,,,,32.0,,,
8600000US49690,49690,ZCTA5 49690,2359,188,70222,6223,99.5,0.6,70464,6505,0.0,1.1,,,0.0,1.1,,,0.5,0.6,30000,56049,0.0,1.1,,,0.0,1.1,,,0.0,1.1,,,0.0,1.1,,,99.5,0.6,70464,6505,0.8,1.2,,,24.6,5.8,75657,9278,45.1,5.7,76838,10229,29.5,5.2,49052,7696,1710,140,77292,6078,32.8,6.1,77180,20714,67.2,6.1,77365,6712,87.8,4.5,83615,7330,6.0,2.9,37000,19278,6.3,3.4,52813,27280,649,145,37188,6462,37.8,12.3,23958,7169,35.9,11.9,22284,6038,1.8,2.9,,,62.2,12.3,42083,23974,35.9,11.8,51060,7420,26.3,15.6,38808,46761,28.4,,,,24.0,,,,39.3,,,
8600000US49701,49701,ZCTA5 49701,480,63,42222,11094,95.2,4.2,43393,10364,1.3,2.2,,,2.9,3.3,55313,70022,0.0,5.1,,,0.0,5.1,,,0.0,5.1,,,0.6,0.9,,,0.2,0.8,,,95.0,4.3,43214,10195,4.4,4.7,23438,7739,23.1,6.8,48125,18628,44.0,8.0,52938,13196,28.5,7.6,32679,17086,282,50,61346,12631,34.4,8.3,72841,15849,65.6,8.3,47813,17612,86.5,7.9,64167,13675,9.6,7.3,33750,40336,3.9,3.2,38438,9991,198,51,22045,4759,55.1,13.4,19018,3698,44.9,11.6,18304,2844,10.1,6.4,23333,14728,44.9,13.4,24896,30528,25.8,11.2,17386,9081,19.2,11.2,54688,27288,31.9,,,,30.1,,,,28.8,,,
8600000US49705,49705,ZCTA5 49705,339,52,40486,8276,92.6,5.0,41154,8236,0.0,7.1,,,4.1,4.0,26250,999,0.0,7.1,,,0.0,7.1,,,0.3,0.7,,,2.9,2.7,41000,31801,0.3,0.7,,,92.6,5.0,41154,8236,12.1,10.6,27054,27216,36.3,10.5,45156,20497,31.9,8.1,53333,19441,19.8,6.2,27750,4892,294,47,35625,7716,54.4,10.4,33833,7729,45.6,10.4,41000,10236,72.8,8.7,43333,10480,10.2,6.0,11667,12345,17.0,8.5,33958,15678,45,16,25313,13771,51.1,20.8,27188,13946,31.1,19.1,21250,21469,20.0,17.0,40625,65667,48.9,20.8,18750,29799,40.0,21.1,17917,9496,8.9,15.0,120833,72066,32.2,,,,32.7,,,,22.2,,,
8600000US49706,49706,ZCTA5 49706,1851,146,42637,5813,94.8,2.8,43535,5157,0.0,1.3,,,3.7,2.7,31217,2350,0.0,1.3,,,0.0,1.3,,,0.0,1.3,,,1.5,1.0,70104,26281,0.3,0.4,20625,1673,94.5,2.8,43652,5059,5.1,3.5,32368,21666,32.8,4.9,43750,9942,37.8,5.0,41442,12108,24.3,4.3,43043,11997,1322,127,48287,4192,43.9,6.7,46151,6023,56.1,6.7,49303,6678,81.5,6.5,52064,3980,10.4,4.3,35741,7240,8.1,5.6,21750,12751,529,116,23039,3910,50.5,10.2,17212,7034,47.1,10.1,16827,6449,3.4,3.1,51667,41930,49.5,10.2,24535,10295,40.8,9.2,23438,4963,8.7,6.7,55870,19062,18.3,,,,17.7,,,,19.7,,,
8600000US49707,49707,ZCTA5 49707,10182,244,36996,2467,98.1,0.5,37244,2561,0.2,0.2,12396,10882,0.5,0.3,23807,4314,0.7,0.4,55652,76493,0.0,0.2,,,0.0,0.2,,,0.5,0.3,21250,85752,0.5,0.3,49464,80785,97.6,0.6,37129,2487,4.7,1.2,15380,5249,26.7,1.3,43944,6356,39.9,1.5,46385,4960,28.7,1.2,28201,2543,6491,242,49731,2470,39.6,2.4,48697,8418,60.4,2.4,50013,2395,78.1,2.7,55988,3619,16.3,2.3,19181,2478,5.6,1.7,32891,14915,3691,319,20488,1158,54.5,3.6,17057,1585,48.1,3.6,16350,1341,6.4,2.4,34224,18725,45.5,3.6,24969,3376,37.3,4.2,23081,3218,8.2,2.8,36969,5532,21.9,,,,23.0,,,,18.8,,,
8600000US49709,49709,ZCTA5 49709,1639,121,32014,1783,97.1,1.5,31896,1678,0.0,1.5,,,0.0,1.5,,,0.3,0.5,,,0.0,1.5,,,0.9,1.1,,,1.7,1.1,30625,16562,2.0,1.9,52188,13038,96.0,2.2,31833,1606,1.1,0.9,6875,20091,15.9,3.7,35938,34580,43.7,4.7,37404,5502,39.3,4.5,30435,1536,1084,101,41098,2318,22.1,5.2,50769,15259,77.9,5.2,40352,3448,80.7,5.6,43385,4721,13.0,4.7,22566,10393,6.3,4.4,51042,46121,555,89,22337,4526,51.2,9.6,16810,3442,45.9,9.1,15560,3503,5.2,3.0,28594,28835,48.8,9.6,27986,4337,44.9,9.8,27986,4851,4.0,2.7,33750,23369,22.1,,,,23.3,,,,18.2,,,
8600000US49710,49710,ZCTA5 49710,182,46,37727,6386,100.0,12.8,37727,6386,0.0,12.8,,,0.0,12.8,,,0.0,12.8,,,0.0,12.8,,,0.0,12.8,,,0.0,12.8,,,0.0,12.8,,,100.0,12.8,37727,6386,11.0,14.7,,,5.5,6.4,71250,131377,36.8,13.6,58250,45552,46.7,14.4,35469,9952,122,48,42750,23250,4.1,7.1,,,95.9,7.1,43375,28988,77.9,20.9,59750,51811,5.7,7.7,,,16.4,20.8,,,60,21,24286,10210,40.0,21.7,36563,5832,31.7,23.7,35781,16386,8.3,12.9,,,60.0,21.7,16250,17907,60.0,21.7,16250,17907,0.0,32.7,,,31.9,,,,31.1,,,,33.3,,,
8600000US49712,49712,ZCTA5 49712,3430,175,47449,4650,98.7,0.8,46894,4359,0.0,0.7,,,0.8,0.7,210515,248140,0.3,0.5,,,0.0,0.7,,,0.0,0.7,,,0.1,0.3,,,0.0,0.7,,,98.7,0.8,46894,4359,5.0,2.2,22560,21045,27.8,2.3,41756,2299,42.9,2.8,61227,4874,24.3,2.3,34808,6778,2392,148,58281,4452,39.9,4.7,53275,7976,60.1,4.7,62181,6076,79.8,4.4,63750,4382,13.3,3.1,21635,6500,6.9,2.9,48036,23958,1038,155,28553,9042,58.1,8.8,24573,4192,46.9,9.1,23908,1494,11.2,5.7,65234,54403,41.9,8.8,33949,5438,27.8,6.8,29792,12743,14.1,7.1,42132,6518,25.4,,,,24.1,,,,26.5,,,
8600000US49713,49713,ZCTA5 49713,719,60,49213,3835,96.2,2.4,49815,4285,0.4,0.8,,,2.5,2.2,23750,5352,0.3,0.5,,,0.0,3.4,,,0.0,3.4,,,0.6,0.8,,,0.4,0.5,,,95.8,2.5,49954,4378,6.0,3.2,32841,5201,25.5,4.0,52875,5579,52.7,5.7,55625,3655,15.9,3.5,28000,3153,579,62,53698,6466,45.6,6.0,54375,9639,54.4,6.0,53359,10767,80.5,4.5,57130,3459,16.8,4.1,26250,5579,2.8,1.9,37500,22759,140,29,29375,6654,38.6,10.4,25833,8070,27.9,8.3,18125,9958,10.7,7.2,36875,15063,61.4,10.4,35833,12836,45.0,12.0,32250,17211,16.4,9.1,38750,23535,23.6,,,,23.5,,,,24.3,,,
8600000US49715,49715,ZCTA5 49715,1314,108,49457,4920,58.5,4.6,51208,4711,0.9,0.8,63750,29546,33.8,4.4,43636,9232,0.2,0.3,48750,57045,0.2,0.4,,,0.8,0.8,12083,104352,5.6,2.2,44615,26178,0.0,1.9,,,58.5,4.6,51208,4711,3.7,2.3,19896,8418,30.0,5.1,51200,5548,44.4,4.9,63036,12839,21.9,3.4,36667,4705,924,85,56917,4431,46.8,5.7,49792,6971,53.2,5.7,65417,6114,77.6,4.5,67917,5008,13.1,4.3,34205,12296,9.3,3.8,21563,26190,390,76,29773,7863,45.9,10.4,21528,9048,41.5,9.8,20833,9272,4.4,3.5,52917,59170,54.1,10.4,35313,12712,45.4,10.0,31750,13930,8.7,5.6,56250,48602,24.8,,,,22.6,,,,30.0,,,
8600000US49716,49716,ZCTA5 49716,390,60,48333,17974,97.9,2.7,49167,17977,0.5,1.0,,,0.8,1.5,,,0.0,6.2,,,0.0,6.2,,,0.0,6.2,,,0.8,1.8,,,0.8,1.6,,,97.2,3.0,50179,20169,0.0,6.2,,,21.3,7.5,61080,7991,54.4,7.9,51071,15667,24.4,6.7,28594,7196,259,56,61116,5035,38.2,11.5,60284,14163,61.8,11.5,66111,19084,83.0,7.2,65114,10461,6.2,4.3,43750,16241,10.8,6.9,38889,13785,131,38,27625,11117,45.8,15.7,17083,4771,44.3,15.8,16944,4159,1.5,2.5,,,54.2,15.7,35329,8752,38.9,14.5,28625,9227,15.3,12.6,38750,36576,23.6,,,,18.5,,,,33.6,,,
8600000US49717,49717,ZCTA5 49717,31,24,96250,111809,100.0,46.7,96250,111832,0.0,46.7,,,0.0,46.7,,,0.0,46.7,,,0.0,46.7,,,0.0,46.7,,,0.0,46.7,,,0.0,46.7,,,100.0,46.7,96250,111809,0.0,46.7,,,0.0,46.7,,,16.1,28.4,,,83.9,28.4,96250,249069,14,17,,,0.0,69.5,,,100.0,69.5,,,100.0,69.5,,,0.0,69.5,,,0.0,69.5,,,17,18,39861,105472,100.0,63.1,39861,105472,100.0,63.1,39861,105472,0.0,63.1,,,0.0,63.1,,,0.0,63.1,,,0.0,63.1,,,54.8,,,,64.3,,,,47.1,,,
8600000US49718,49718,ZCTA5 49718,327,44,43542,7496,97.2,2.3,41667,8463,0.0,7.4,,,2.1,2.1,,,0.0,7.4,,,0.0,7.4,,,0.0,7.4,,,0.6,1.1,,,0.6,1.1,,,97.2,2.3,41667,8463,0.0,7.4,,,18.7,5.8,43125,14186,39.1,7.9,42500,8139,42.2,8.4,45625,14014,201,37,50063,7917,28.9,9.2,37500,13266,71.1,9.2,50703,4946,81.6,8.2,52125,3876,8.0,4.9,15833,11511,10.4,6.6,35938,4731,126,33,28333,8580,49.2,13.3,24091,11909,37.3,10.4,22375,1814,11.9,11.3,117656,101392,50.8,13.3,33000,4201,40.5,12.3,30417,9436,10.3,8.4,95750,73850,30.0,,,,35.8,,,,20.6,,,
8600000US49719,49719,ZCTA5 49719,629,88,38750,9195,95.1,3.9,37439,8914,0.0,3.9,,,0.6,1.0,,,0.5,0.6,,,0.0,3.9,,,0.0,3.9,,,3.8,3.7,51944,129715,0.0,3.9,,,95.1,3.9,37439,8914,1.3,2.1,,,17.6,6.6,32279,5441,48.0,8.1,43077,14554,33.1,6.9,51667,20681,448,73,44038,17349,21.0,8.9,37037,41767,79.0,8.9,45000,17928,93.5,6.0,43942,15890,6.5,6.0,112583,196287,0.0,5.4,,,181,68,31131,8517,41.4,18.9,36042,23356,37.6,18.8,42500,34924,3.9,6.8,,,58.6,18.9,26250,15276,58.6,18.9,26250,15276,0.0,12.9,,,25.9,,,,31.0,,,,11.0,,,
8600000US49720,49720,ZCTA5 49720,4004,185,53171,3302,97.2,1.1,53229,3330,0.2,0.2,,,1.1,0.7,88155,40790,0.0,0.1,,,0.0,0.6,,,0.0,0.1,,,1.4,1.0,9688,43958,0.3,0.4,65833,43466,96.9,1.2,53183,3288,3.3,1.9,36250,40013,26.0,2.3,59798,7460,41.2,2.4,62104,5816,29.5,2.5,40846,3497,2732,145,65353,3445,37.7,3.6,67019,11841,62.3,3.6,65052,3467,81.6,3.9,72250,4648,12.8,3.6,28309,4563,5.6,1.6,46719,22533,1272,178,31957,4642,51.2,5.7,25863,3190,47.4,5.7,24549,3217,3.8,1.9,56875,41805,48.8,5.7,36950,6172,36.6,6.1,35153,6163,12.2,6.4,65428,16292,20.0,,,,21.5,,,,15.6,,,
8600000US49721,49721,ZCTA5 49721,6505,268,35920,2627,94.6,0.9,36845,2644,0.0,0.4,,,2.6,0.8,24125,11457,0.5,0.5,,,0.0,0.4,,,0.2,0.3,,,2.2,0.8,26667,23115,0.6,0.3,27656,37748,94.4,0.9,36882,2680,2.4,1.1,14250,7227,25.9,2.1,34854,5395,42.3,2.1,44715,4604,29.4,1.8,29223,3151,4169,219,43237,2796,36.2,2.8,32132,6072,63.8,2.8,49449,4188,77.5,3.3,49795,4129,14.3,2.9,28147,5948,8.3,1.9,29643,5388,2336,259,20214,1475,58.1,4.5,20046,1923,48.6,5.0,19012,2422,9.5,3.3,26891,8979,41.9,4.5,20607,3437,34.0,4.8,18776,3470,7.8,3.2,45202,16106,21.8,,,,21.8,,,,20.8,,,
8600000US49722,49722,ZCTA5 49722,93,59,40792,17308,100.0,23.3,40792,17308,0.0,23.3,,,0.0,23.3,,,0.0,23.3,,,0.0,23.3,,,0.0,23.3,,,0.0,23.3,,,0.0,23.3,,,100.0,23.3,40792,17308,0.0,23.3,,,29.0,26.2,41985,9501,38.7,29.5,34167,124264,32.3,31.8,12206,55063,30,34,92656,147642,0.0,47.5,,,100.0,47.5,92656,147642,53.3,53.3,,,0.0,47.5,,,46.7,53.3,,,63,45,40708,15928,57.1,39.4,32917,46316,47.6,40.8,12206,55063,9.5,17.3,,,42.9,39.4,41985,9501,42.9,39.4,41985,9501,0.0,31.6,,,71.0,,,,100.0,,,,57.1,,,
8600000US49724,49724,ZCTA5 49724,458,59,50000,9872,85.6,6.1,43125,13329,0.0,5.3,,,13.5,6.1,59000,24531,0.2,0.5,,,0.0,5.3,,,0.0,5.3,,,0.7,1.0,,,0.0,5.3,,,85.6,6.1,43125,13329,8.5,5.5,41250,52164,36.9,7.5,59375,14785,38.6,7.3,52361,12488,15.9,4.7,23542,10890,303,51,65284,10352,50.8,10.0,66875,10015,49.2,10.0,54107,21654,90.4,5.7,66477,9870,3.0,2.5,12917,8471,6.6,5.9,53846,13331,155,47,27250,15241,43.2,15.7,28750,13595,32.9,15.2,26750,3902,10.3,7.6,60000,36290,56.8,15.7,23125,32149,37.4,15.2,9500,11812,19.4,13.1,40962,6052,35.2,,,,37.6,,,,30.3,,,
8600000US49725,49725,ZCTA5 49725,337,59,42083,8427,87.5,7.6,43958,10539,0.0,7.1,,,9.2,7.0,39688,37010,0.3,0.6,,,0.0,7.1,,,0.0,7.1,,,3.0,2.6,21250,32413,0.3,0.8,,,87.2,7.6,44167,10508,0.6,0.9,,,11.6,7.4,56354,1905,52.5,9.2,49632,5695,35.3,6.9,31528,6583,181,42,51042,4454,19.3,12.4,56146,6842,80.7,12.4,50278,8945,98.3,2.5,51250,4182,0.0,12.9,,,1.7,2.5,,,156,44,30000,9221,43.6,12.7,22000,11257,39.7,11.9,20500,10465,3.8,5.7,,,56.4,12.7,38125,20414,53.8,12.9,32000,18384,2.6,3.3,,,46.6,,,,42.0,,,,51.9,,,
8600000US49726,49726,ZCTA5 49726,509,66,39922,6898,88.2,5.2,37102,6293,0.0,4.8,,,9.4,5.0,55769,11245,0.2,0.4,,,0.0,4.8,,,0.0,4.8,,,2.2,1.7,34063,75833,0.0,4.8,,,88.2,5.2,37102,6293,2.2,2.1,32708,42822,18.9,6.3,35833,26462,37.5,6.3,40114,6689,41.5,6.9,47250,11649,366,57,43571,9811,25.4,8.2,29946,28748,74.6,8.2,46406,8538,79.5,8.7,51250,6047,5.5,3.3,31250,11588,15.0,8.3,27989,18055,143,40,29844,4673,67.8,11.8,29750,5423,61.5,13.7,27500,5340,6.3,9.4,,,32.2,11.8,30000,8707,25.9,11.0,26563,7482,6.3,7.0,34375,47957,40.9,,,,47.0,,,,25.2,,,
