treat,vs_12_update,vg_12_update,yearssincereg,hhinc,age,female,asian,black,latino,mideastern,nativeamer,d_miss_age,d_miss_hhinc,d_miss_gender,d_miss_race
1,0,0,7.6468172,60,-999,0,0,1,0,0,0,1,0,0,0
0,0,0,,53,92,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,60,-999,1,0,0,1,0,0,1,0,0,0
1,0,0,7.5893226,30,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,14.297057,60,48,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5701575,29,42,1,0,0,0,0,0,0,0,0,0
0,0,0,7.6988363,39,26,1,0,0,0,0,0,0,0,0,0
0,0,1,7.6468172,17,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,6.1711159,50,63,1,0,0,0,0,0,0,0,0,0
0,1,1,3.5838466,47,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,13.587954,47,51,1,0,0,0,0,0,0,0,0,0
1,0,0,9.5824776,34,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,7.6659822,41,26,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,47,66,1,0,0,0,0,0,0,0,0,0
1,1,0,7.6413417,60,59,1,0,0,0,0,0,0,0,0,0
0,1,1,7.5893226,25,41,1,0,0,0,0,0,0,0,0,0
0,0,0,11.589322,25,77,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5838466,29,-999,1,0,0,1,0,0,1,0,0,0
0,0,0,12.591375,60,53,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,30,31,1,0,0,0,0,0,0,0,0,0
1,1,1,23.572895,47,51,1,0,0,0,0,0,0,0,0,0
1,0,0,7.6824093,44,-999,0,0,0,1,0,0,1,0,0,0
1,1,1,11.813827,60,72,1,0,0,0,0,0,0,0,0,0
1,0,1,7.5920601,60,44,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,53,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,,60,97,1,0,0,0,0,0,0,0,0,0
1,0,0,,53,88,1,0,0,0,0,0,0,0,0,0
1,0,1,11.808351,25,74,1,0,1,0,0,0,0,0,0,0
0,0,0,19.619438,50,51,1,0,1,0,0,0,0,0,0,0
0,0,0,15.581109,60,51,1,0,1,0,0,0,0,0,0,0
0,1,1,,47,87,1,0,0,0,0,0,0,0,0,0
0,1,1,21.579741,60,43,1,1,0,0,0,0,0,0,0,0
1,0,0,7.5893226,53,28,1,0,0,0,0,0,0,0,0,0
0,0,0,3.5017111,48,36,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,47,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,19.635866,47,58,1,0,0,0,0,0,0,0,0,0
1,0,0,,50,99,1,0,0,0,0,0,0,0,0,0
1,1,1,11.728952,60,48,1,0,0,0,0,0,0,0,0,0
0,0,0,11.728952,29,73,1,0,0,0,0,0,0,0,0,0
1,1,1,4.2929502,32,65,1,0,0,0,0,0,0,0,0,0
0,1,1,19.586584,60,67,1,0,0,0,0,0,0,0,0,0
0,1,1,4.2929502,53,50,1,0,1,0,0,0,0,0,0,0
1,0,0,11.824778,60,59,0,0,1,0,0,0,0,0,0,0
0,0,0,15.581109,60,-999,1,0,0,1,0,0,1,0,0,0
0,1,1,7.5893226,57,42,1,0,0,0,0,0,0,0,0,0
1,0,0,3.4524298,37,39,1,0,0,0,0,0,0,0,0,0
1,1,1,7.6194386,60,49,1,0,0,0,0,0,0,0,0,0
1,0,0,,47,80,1,0,0,0,0,0,0,0,0,0
0,0,0,7.6276522,32,-999,0,0,0,1,0,0,1,0,0,0
0,1,1,7.5920601,58,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,15.581109,47,49,1,0,0,0,0,0,0,0,0,0
1,0,0,7.7563314,25,-999,0,0,1,0,0,0,1,0,0,0
1,1,1,19.29911,44,62,1,0,0,0,0,0,0,0,0,0
1,0,0,16.213552,53,36,1,0,1,0,0,0,0,0,0,0
1,0,1,15.581109,60,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,11.728952,25,64,1,0,0,0,0,0,0,0,0,0
0,0,0,3.5975358,32,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,4.2929502,25,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,13.166325,50,57,1,0,0,0,0,0,0,0,0,0
0,0,0,15.581109,60,71,1,0,0,0,0,0,0,0,0,0
1,0,0,11.748117,51,70,1,0,0,0,0,0,0,0,0,0
1,0,0,7.6577687,65,88,1,0,0,0,0,0,0,0,0,0
1,0,0,17.691992,53,73,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,47,41,1,0,0,0,0,0,0,0,0,0
1,0,0,11.575633,47,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,35.589321,60,60,1,0,0,0,0,0,0,0,0,0
1,1,1,7.6659822,60,59,1,0,1,0,0,0,0,0,0,0
1,0,0,15.581109,60,84,1,0,0,0,0,0,0,0,0,0
1,1,1,,60,66,1,0,0,0,0,0,0,0,0,0
0,1,1,7.5893226,60,-999,0,0,1,0,0,0,1,0,0,0
1,1,1,7.5893226,49,40,1,0,0,0,0,0,0,0,0,0
0,0,1,7.5701575,30,49,1,0,0,0,0,0,0,0,0,0
1,0,0,15.581109,60,44,1,0,0,0,0,0,0,0,0,0
0,0,1,13.587954,19,42,1,0,0,0,0,0,0,0,0,0
1,0,1,,53,83,1,0,0,0,0,0,0,0,0,0
0,0,0,11.728952,39,34,1,0,0,0,0,0,0,0,0,0
1,0,0,,45,63,1,0,0,0,0,0,0,0,0,0
1,0,0,7.780972,50,61,1,0,0,1,0,0,0,0,0,0
1,1,1,23.726215,60,61,1,0,0,0,0,0,0,0,0,0
0,0,0,,64,89,1,0,1,0,0,0,0,0,0,0
0,0,0,7.5893226,47,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,,53,74,1,0,0,0,0,0,0,0,0,0
0,0,0,7.6659822,45,95,1,0,0,0,0,0,0,0,0,0
1,0,0,15.581109,44,73,1,0,0,0,0,0,0,0,0,0
0,0,1,7.800137,33,27,1,0,0,0,0,0,0,0,0,0
0,0,1,19.586584,60,50,1,0,0,0,0,0,0,0,0,0
0,1,1,15.581109,44,51,1,0,0,0,0,0,0,0,0,0
0,1,1,11.728952,60,41,1,0,0,0,0,0,0,0,0,0
1,0,1,11.728952,29,56,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5920601,44,-999,0,0,0,1,0,0,1,0,0,0
1,1,1,1.1690623,51,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,11.728952,53,76,1,0,0,0,0,0,0,0,0,0
0,0,0,8.2984257,31,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,4.2929502,60,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,5.577002,51,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,7.5920601,47,51,1,0,0,1,0,0,0,0,0,0
1,0,0,7.5893226,43,49,1,0,0,0,0,0,0,0,0,0
0,0,1,,60,57,1,0,0,0,0,0,0,0,0,0
0,0,0,7.6276522,51,33,1,0,0,0,0,0,0,0,0,0
1,0,0,11.575633,47,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,19.586584,47,53,1,0,0,0,0,0,0,0,0,0
0,0,0,20.295689,47,59,1,0,0,0,0,0,0,0,0,0
0,1,1,,53,72,1,0,0,0,0,0,0,0,0,0
1,0,0,,39,88,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,57,31,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,29,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,7.5920601,47,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,7.6084871,30,-999,1,0,0,0,0,0,1,0,0,0
1,1,0,3.430527,60,53,1,0,0,0,0,0,0,0,0,0
0,1,1,11.728952,60,83,1,0,0,0,0,0,0,0,0,0
1,0,0,3.6002738,63,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,19.586584,53,53,1,0,0,0,0,0,0,0,0,0
0,0,1,7.5893226,25,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,7.5893226,32,48,1,0,0,0,0,0,0,0,0,0
0,0,0,11.575633,47,85,1,0,0,0,0,0,0,0,0,0
1,0,1,7.6194386,32,48,1,0,0,0,0,0,0,0,0,0
1,0,0,13.587954,37,54,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,60,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,11.575633,60,-999,-999,-999,-999,-999,-999,-999,1,0,1,1
1,1,1,4.2929502,53,46,1,0,0,0,0,0,0,0,0,0
0,0,0,4.0848732,32,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,,27,83,1,0,0,0,0,0,0,0,0,0
0,1,1,15.581109,60,65,1,0,0,0,0,0,0,0,0,0
0,0,0,11.77002,60,56,1,0,0,0,0,0,0,0,0,0
1,1,1,7.6249146,60,54,1,0,0,0,0,0,0,0,0,0
1,0,0,,60,50,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5920601,50,-999,-999,0,1,0,0,0,1,0,1,0
1,1,1,7.5920601,60,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,7.5701575,32,41,1,0,0,0,0,0,0,0,0,0
0,0,0,11.841205,60,31,1,0,0,0,0,0,0,0,0,0
0,0,1,7.5893226,60,-999,1,0,0,0,0,0,1,0,0,0
0,1,0,,60,81,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,68,31,1,0,0,0,0,0,0,0,0,0
0,0,0,13.587954,45,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,11.728952,44,64,1,0,0,0,0,0,0,0,0,0
0,0,0,,53,66,1,0,0,0,0,0,0,0,0,0
1,1,1,,51,75,1,0,0,0,0,0,0,0,0,0
1,1,1,19.586584,51,52,1,1,0,0,0,0,0,0,0,0
0,0,0,7.5838466,47,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,11.728952,32,47,1,0,0,0,0,0,0,0,0,0
1,1,1,,51,57,1,0,0,0,0,0,0,0,0,0
1,0,1,11.575633,60,49,1,0,0,0,0,0,0,0,0,0
1,1,1,22.173853,60,59,1,0,0,0,0,0,0,0,0,0
1,0,0,23.572895,43,57,1,0,0,0,0,0,0,0,0,0
1,0,0,6.1711159,60,-999,0,0,0,1,0,0,1,0,0,0
1,1,1,19.586584,51,38,1,0,0,0,0,0,0,0,0,0
0,0,1,20.161533,53,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,1.1690623,51,41,1,0,0,0,0,0,0,0,0,0
1,0,0,,60,89,1,0,0,0,0,0,0,0,0,0
0,0,0,,62,75,1,0,0,0,0,0,0,0,0,0
1,1,1,,32,57,1,0,0,0,0,0,0,0,0,0
1,0,0,3.5947981,53,41,1,0,0,0,0,0,0,0,0,0
0,1,1,7.6468172,47,-999,0,0,0,1,0,0,1,0,0,0
0,0,0,11.575633,60,45,1,0,0,0,0,0,0,0,0,0
1,1,1,7.6632442,47,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,7.5893226,29,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,11.575633,47,-999,1,0,0,1,0,0,1,0,0,0
0,0,0,,30,62,1,0,0,0,0,0,0,0,0,0
0,0,0,13.166325,30,42,1,0,0,0,0,0,0,0,0,0
0,0,1,11.791924,50,72,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5920601,25,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,7.6851473,54,72,1,0,0,0,0,0,0,0,0,0
0,0,0,10.694045,47,57,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,60,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,11.728952,48,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,5.577002,64,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,20.161533,23,59,1,0,0,0,0,0,0,0,0,0
0,0,0,11.575633,32,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,11.575633,70,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,11.575633,47,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,10.212183,32,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,7.5893226,51,30,0,1,0,0,0,0,0,0,0,0
0,1,1,7.5893226,44,36,0,1,0,0,0,0,0,0,0,0
0,0,0,11.728952,60,53,1,0,0,0,0,0,0,0,0,0
1,0,0,11.748117,51,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,9.5852156,47,41,1,0,0,0,0,0,0,0,0,0
0,1,1,16.339493,53,45,1,0,0,0,1,0,0,0,0,0
1,0,0,7.5893226,44,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,23.572895,44,52,1,0,0,0,0,0,0,0,0,0
0,0,0,13.587954,43,57,1,0,0,0,0,0,0,0,0,0
1,0,1,,60,56,1,0,0,0,0,0,0,0,0,0
1,0,0,8.2984257,35,46,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,53,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.4880219,36,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,9.7357969,63,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,,36,92,1,0,0,0,0,0,0,0,0,0
1,1,1,,32,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,,43,87,1,0,0,0,0,0,0,0,0,0
1,1,1,7.5920601,44,-999,1,-999,-999,-999,-999,-999,1,0,0,1
1,0,0,3.6796715,60,50,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5838466,60,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,,50,85,1,0,0,0,0,0,0,0,0,0
0,0,1,,32,71,1,0,0,0,0,0,0,0,0,0
0,0,1,12.591375,53,59,1,0,0,0,0,0,0,0,0,0
0,1,1,.9007529,25,34,1,0,0,0,0,0,0,0,0,0
0,1,1,7.6659822,30,28,1,0,0,0,0,0,0,0,0,0
0,0,0,13.587954,49,53,1,0,0,0,0,0,0,0,0,0
1,1,1,23.170431,53,49,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5701575,32,61,1,0,0,0,0,0,0,0,0,0
0,0,0,16.213552,60,86,1,0,0,0,0,0,0,0,0,0
1,0,0,4.2929502,60,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.5838466,53,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.5290897,57,63,1,0,0,0,0,0,0,0,0,0
1,0,1,7.5920601,60,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,12.621492,60,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,13.590692,64,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.4086242,44,27,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,44,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,13.587954,60,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,4.2929502,53,48,1,0,0,0,0,0,0,0,0,0
1,1,1,3.5838466,53,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,11.173169,95,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,23.572895,47,65,1,0,0,0,0,0,0,0,0,0
1,0,0,,45,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,7.5893226,59,27,1,0,0,0,0,0,0,0,0,0
0,1,1,4.2929502,47,57,1,0,0,0,0,0,0,0,0,0
1,1,1,7.5893226,51,45,1,0,0,0,0,0,0,0,0,0
1,1,1,7.800137,53,50,1,0,0,0,0,0,0,0,0,0
1,0,1,3.4989734,58,35,1,0,0,0,0,0,0,0,0,0
1,1,1,3.6194386,53,39,1,0,0,0,0,0,0,0,0,0
1,1,1,11.728952,60,64,1,0,0,0,0,0,0,0,0,0
1,1,1,5.577002,60,41,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,60,74,1,0,0,0,0,0,0,0,0,0
1,0,1,4.0766597,33,59,1,0,0,0,0,0,0,0,0,0
1,0,1,3.449692,60,38,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,60,-999,1,-999,-999,-999,-999,-999,1,0,0,1
0,1,1,.17248461,60,55,1,0,0,0,0,0,0,0,0,0
1,0,0,16.86516,50,-999,0,1,0,0,0,0,1,0,0,0
1,0,0,7.6276522,53,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,7.5893226,43,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,7.5893226,42,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,7.5893226,64,83,1,0,0,0,0,0,0,0,0,0
0,1,1,7.5893226,44,55,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,63,41,1,0,0,0,0,0,0,0,0,0
0,0,1,11.575633,62,44,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,53,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,11.575633,32,39,1,0,0,0,0,0,0,0,0,0
0,0,0,11.575633,60,48,1,0,0,0,0,0,0,0,0,0
0,1,0,7.5893226,60,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,7.5893226,44,41,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,60,50,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5646815,25,32,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,63,40,1,0,0,0,0,0,0,0,0,0
1,0,1,7.5893226,60,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,8.2984257,94,-999,1,0,0,0,1,0,1,0,0,0
0,0,0,7.8028746,32,90,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5920601,20,59,1,0,0,0,0,0,0,0,0,0
1,1,0,1.2375085,51,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,4.2929502,60,66,1,0,0,0,0,0,0,0,0,0
1,0,0,3.430527,60,41,1,0,0,0,0,0,0,0,0,0
1,0,0,20.161533,32,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,7.5701575,32,-999,0,0,0,1,0,0,1,0,0,0
1,0,0,7.7563314,44,-999,0,0,0,1,0,0,1,0,0,0
1,0,0,7.6468172,44,-999,1,0,1,0,0,0,1,0,0,0
0,0,1,7.5893226,53,67,1,0,0,0,0,0,0,0,0,0
0,0,0,96.427101,32,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,7.5893226,53,83,1,0,0,0,0,0,0,0,0,0
1,0,0,7.6468172,59,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,7.6988363,33,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,7.6194386,62,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,23.170431,60,57,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,44,49,1,0,1,0,0,0,0,0,0,0
0,1,0,24.199863,36,76,1,0,0,0,0,0,0,0,0,0
1,0,1,,50,76,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,44,43,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5920601,60,54,1,0,0,0,0,0,0,0,0,0
0,1,1,1.1690623,60,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,7.800137,63,28,1,0,0,0,0,0,0,0,0,0
0,0,1,7.5701575,45,61,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,47,44,1,0,1,0,0,0,0,0,0,0
0,0,1,13.634497,51,54,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,47,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,4.2929502,44,63,1,0,0,0,0,0,0,0,0,0
0,0,1,22.173853,50,71,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,62,33,1,0,0,0,0,0,0,0,0,0
1,0,1,3.4880219,44,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,7.5893226,22,-999,0,0,0,1,0,0,1,0,0,0
0,0,1,7.6468172,37,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,7.5893226,31,37,1,0,0,0,0,0,0,0,0,0
0,0,0,,51,53,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,44,32,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,60,69,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5920601,32,-999,1,0,1,0,0,0,1,0,0,0
1,0,0,7.5701575,50,58,1,0,0,0,0,0,0,0,0,0
1,1,1,7.5893226,64,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,9.1800137,36,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,8.1615334,45,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,7.6988363,37,28,1,0,0,0,0,0,0,0,0,0
0,0,0,9.2977409,51,54,1,0,0,0,0,0,0,0,0,0
1,0,1,17.574265,50,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,7.5920601,62,69,1,0,0,0,0,0,0,0,0,0
1,0,0,11.728952,64,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,7.5893226,53,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,7.5701575,29,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,6.2970567,32,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,,60,74,1,0,0,0,0,0,0,0,0,0
1,1,1,10.694045,29,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,14.778918,50,79,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,60,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,12.591375,60,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,4.2929502,45,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,7.5893226,60,44,1,0,0,0,0,0,0,0,0,0
1,1,0,7.5893226,29,50,1,0,0,0,0,0,0,0,0,0
1,0,1,23.608488,32,71,1,0,0,1,0,0,0,0,0,0
1,1,1,11.728952,60,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,21.229296,60,50,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,64,35,1,0,0,0,0,0,0,0,0,0
1,0,0,,60,69,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5920601,44,-999,0,1,0,0,0,0,1,0,0,0
1,0,0,7.5893226,54,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,,60,59,1,0,0,0,0,0,0,0,0,0
0,0,0,19.586584,60,-999,1,0,0,0,1,0,1,0,0,0
0,0,1,3.6824093,60,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.4989734,45,43,1,0,0,0,0,0,0,0,0,0
0,0,0,7.6632442,47,59,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,36,34,1,0,0,0,0,0,0,0,0,0
1,1,1,11.728952,60,48,1,0,0,0,0,0,0,0,0,0
1,1,1,.9007529,44,30,1,0,0,0,0,0,0,0,0,0
1,1,1,3.5838466,51,33,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,30,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,11.173169,44,51,1,0,0,0,0,0,0,0,0,0
1,0,1,,53,78,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5701575,32,42,1,0,0,0,0,0,0,0,0,0
0,0,0,23.726215,50,91,1,0,0,0,0,0,0,0,0,0
0,0,0,3.4086242,60,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,15.581109,31,35,1,0,0,0,0,0,0,0,0,0
1,0,1,,53,64,1,0,0,0,0,0,0,0,0,0
0,0,0,7.800137,53,-999,1,0,0,0,1,0,1,0,0,0
1,0,0,7.5893226,53,40,1,0,0,0,0,0,0,0,0,0
0,0,1,7.5893226,29,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,11.728952,32,32,1,0,0,0,0,0,0,0,0,0
0,0,0,,51,74,1,0,0,0,0,0,0,0,0,0
0,0,0,7.8713212,53,53,1,0,0,0,0,0,0,0,0,0
0,0,0,,60,61,1,0,0,0,0,0,0,0,0,0
0,1,1,7.5893226,53,44,1,0,0,0,0,0,0,0,0,0
0,0,0,16.807667,45,91,1,0,0,0,0,0,0,0,0,0
0,0,0,19.586584,50,74,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,29,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,15.581109,60,58,1,0,0,0,0,0,0,0,0,0
0,0,1,8.2984257,44,-999,0,0,0,1,0,0,1,0,0,0
0,0,0,3.5838466,64,28,1,0,0,0,0,0,0,0,0,0
1,0,1,23.726215,51,54,1,0,0,0,0,0,0,0,0,0
1,0,0,11.811089,47,58,1,0,0,0,0,0,0,0,0,0
1,0,0,11.728952,53,50,1,0,0,0,0,0,0,0,0,0
0,0,1,,50,84,1,0,0,0,0,0,0,0,0,0
1,0,0,8.2984257,47,37,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,29,-999,1,0,0,1,0,0,1,0,0,0
0,0,0,11.575633,32,32,1,0,0,0,0,0,0,0,0,0
0,0,1,3.5838466,53,48,1,0,0,0,0,0,0,0,0,0
0,0,0,17.779604,34,71,1,0,0,0,0,0,0,0,0,0
1,0,0,,29,91,1,0,0,0,0,0,0,0,0,0
1,0,0,11.728952,53,49,1,0,0,0,0,0,0,0,0,0
0,0,1,3.6796715,32,33,1,0,0,0,0,0,0,0,0,0
1,0,0,23.572895,62,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,7.6468172,60,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,13.587954,50,49,1,0,0,0,0,0,0,0,0,0
0,0,1,7.5893226,47,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,13.741273,64,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,11.791924,50,44,1,0,0,1,0,0,0,0,0,0
1,0,0,7.5893226,41,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,3.5838466,44,34,1,0,0,0,0,0,0,0,0,0
0,0,0,9.5824776,29,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,14.162902,94,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,3.4524298,60,50,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,60,49,1,0,0,0,0,0,0,0,0,0
0,1,1,3.5838466,60,49,1,0,0,0,0,0,0,0,0,0
1,0,1,9.1800137,65,27,1,0,0,0,0,0,0,0,0,0
0,0,1,3.5865846,60,32,1,0,0,0,0,0,0,0,0,0
1,0,1,19.586584,29,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,9.5824776,25,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,19.586584,60,52,1,0,0,0,0,0,0,0,0,0
1,1,1,3.6057494,60,37,1,0,0,0,0,0,0,0,0,0
1,0,0,11.586584,63,48,1,0,0,0,0,0,0,0,0,0
0,0,0,11.728952,60,32,1,0,0,0,0,0,0,0,0,0
1,0,0,19.586584,62,54,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,64,29,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,46,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,21.579741,44,50,1,0,0,0,0,0,0,0,0,0
1,0,0,19.586584,44,-999,1,0,0,1,0,0,1,0,0,0
0,0,1,7.5920601,60,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,15.581109,63,79,1,0,0,0,0,0,0,0,0,0
0,0,0,11.575633,44,38,1,0,0,0,0,0,0,0,0,0
0,0,1,24.167009,60,77,1,0,0,0,0,0,0,0,0,0
0,1,1,,29,56,1,0,0,0,0,0,0,0,0,0
1,0,0,,47,84,1,0,0,1,0,0,0,0,0,0
1,0,0,13.587954,60,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,11.728952,25,-999,0,0,0,0,1,0,1,0,0,0
0,0,0,7.5893226,53,-999,1,-999,-999,-999,-999,-999,1,0,0,1
1,0,0,7.7234769,63,32,1,0,0,0,0,0,0,0,0,0
0,0,0,7.6659822,60,53,1,1,0,0,0,0,0,0,0,0
0,0,1,19.586584,25,45,0,0,0,0,0,1,0,0,0,0
0,0,0,5.577002,47,43,1,0,0,0,0,0,0,0,0,0
