treat,vs_12_update,vg_12_update,yearssincereg,age,hhinc,female,asian,black,latino,mideastern,nativeamer,d_miss_race,d_miss_age,d_miss_hhinc,d_miss_gender,township_id,milwaukee
1,1,1,.16974674,74,52,1,0,0,0,0,0,0,0,0,0,39,0
0,1,1,.13141684,-999,25,1,0,1,0,0,0,0,1,0,0,12,0
1,0,1,1.4373716,-999,95,1,0,0,1,0,0,0,1,0,0,7,0
1,1,1,1.6016427,-999,59,0,0,0,1,0,0,0,1,0,0,738,0
1,0,0,3.7207391,-999,55,1,0,0,0,0,0,0,1,0,0,21,0
1,0,1,3.8548939,-999,23,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,3.8439424,-999,14,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.887748,39,33,0,0,0,1,0,0,0,0,0,0,87,1
0,1,1,3.8138261,32,39,1,0,1,0,0,0,0,0,0,0,87,1
0,0,0,3.8329911,39,37,0,0,1,0,0,0,0,0,0,0,87,1
1,0,0,4.0739222,32,51,1,0,0,0,0,0,0,0,0,0,392,0
0,0,0,3.6933608,58,50,1,0,0,0,0,0,0,0,0,0,642,0
0,1,1,3.671458,42,40,0,0,1,0,0,0,0,0,0,0,87,1
1,1,1,3.6741958,48,48,1,0,0,0,0,0,0,0,0,0,844,0
1,0,0,3.6550307,40,35,0,0,1,0,0,0,0,0,0,0,87,1
1,1,1,3.5838466,-999,41,1,0,0,0,0,0,0,1,0,0,777,0
1,0,0,3.6057494,-999,48,1,0,0,0,0,0,0,1,0,0,859,0
1,0,0,4.3093772,-999,39,1,0,0,0,0,0,0,1,0,0,532,0
1,0,1,.12867899,43,38,1,0,0,0,0,0,0,0,0,0,64,0
1,0,0,3.6386037,-999,40,1,0,0,0,0,0,0,1,0,0,35,0
0,0,0,3.9397674,41,56,0,0,0,1,0,0,0,0,0,0,199,0
0,0,0,4.3066392,-999,56,1,0,0,0,0,0,0,1,0,0,143,0
0,1,1,.57494867,30,43,1,0,0,0,0,0,0,0,0,0,535,0
1,0,0,2.2997947,26,54,1,0,1,0,0,0,0,0,0,0,383,0
0,1,1,1.87269,-999,43,0,0,0,1,0,0,0,1,0,0,132,0
0,0,0,4.5804243,40,36,1,0,0,0,0,0,0,0,0,0,159,0
0,0,0,.29842573,56,42,1,0,0,0,0,0,0,0,0,0,63,0
1,0,0,1.8015058,63,49,1,0,0,0,0,0,0,0,0,0,769,0
1,1,1,3.6413414,-999,61,1,0,0,0,0,0,0,1,0,0,756,0
1,0,0,3.6386037,-999,38,1,0,0,0,0,0,0,1,0,0,152,0
1,0,1,2.4695413,-999,76,-999,1,0,0,0,0,0,1,0,1,152,0
0,0,0,2.677618,-999,32,-999,0,0,0,1,0,0,1,0,1,152,0
0,1,1,.50924027,-999,-999,1,0,1,0,0,0,0,1,1,0,87,1
0,0,0,4.0793977,48,47,1,0,0,0,0,0,0,0,0,0,467,0
1,0,0,.28473648,32,27,0,0,0,0,0,1,0,0,0,0,542,0
0,1,0,3.7316906,-999,33,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,3.7289529,-999,57,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.15058179,-999,45,1,0,0,0,0,0,0,1,0,0,162,0
1,0,0,3.6577687,-999,37,1,0,0,0,0,0,0,1,0,0,439,0
0,1,1,.19164956,-999,41,0,0,0,0,1,0,0,1,0,0,87,1
1,1,1,.55852157,-999,-999,-999,1,0,0,0,0,0,1,1,1,87,1
1,1,1,3.906913,-999,22,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.1923339,35,39,1,0,0,0,0,0,0,0,0,0,60,0
0,1,1,2.8555784,66,38,1,0,0,0,0,0,0,0,0,0,114,0
1,0,0,2.1656399,38,51,1,0,0,0,0,0,0,0,0,0,209,0
0,0,1,4.3039017,65,50,1,0,0,0,0,0,0,0,0,0,322,0
0,0,0,.18891171,36,29,1,0,1,0,0,0,0,0,0,0,87,1
1,0,0,3.9780972,-999,31,1,0,0,0,0,0,0,1,0,0,87,1
1,1,1,.15331964,-999,41,1,0,0,0,0,0,0,1,0,0,44,0
1,0,0,3.7207391,69,27,1,0,0,0,0,0,0,0,0,0,124,0
0,1,1,3.6440794,50,45,1,0,0,0,0,0,0,0,0,0,279,0
1,0,1,3.5865846,47,49,1,0,0,0,0,0,0,0,0,0,63,0
0,0,1,3.8932238,-999,17,1,0,1,0,0,0,0,1,0,0,87,1
1,1,0,4.0547571,-999,23,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,4.2683096,48,42,1,0,0,0,0,0,0,0,0,0,128,0
0,0,1,4.0438056,-999,51,1,0,0,0,0,0,0,1,0,0,572,0
0,0,0,3.8603697,39,37,1,0,0,0,0,0,0,0,0,0,39,0
0,0,0,4.0821357,29,36,1,0,1,0,0,0,0,0,0,0,87,1
0,0,0,3.5865846,44,34,1,0,1,0,0,0,0,0,0,0,10,0
1,0,1,3.6741958,-999,44,-999,-999,-999,-999,-999,-999,1,1,0,1,60,0
0,0,0,4.2327175,-999,42,1,0,0,0,0,0,0,1,0,0,362,0
0,0,0,.28747433,27,57,1,0,0,0,0,0,0,0,0,0,551,0
1,0,0,4.2518821,56,43,1,0,0,0,0,0,0,0,0,0,233,0
0,0,0,3.797399,52,35,0,0,0,1,0,0,0,0,0,0,87,1
1,0,0,4.219028,31,49,1,0,0,0,0,0,0,0,0,0,108,0
1,0,0,3.66872,-999,34,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.6495552,32,47,1,0,1,0,0,0,0,0,0,0,51,0
1,0,0,3.6550307,-999,50,1,1,0,0,0,0,0,1,0,0,39,0
0,0,0,3.7180014,25,42,1,0,0,0,0,0,0,0,0,0,226,0
1,1,0,3.8138261,-999,28,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,5.2156057,-999,25,1,0,0,0,0,0,0,1,0,0,142,0
0,0,0,4.3121152,-999,42,1,0,0,0,0,0,0,1,0,0,164,0
1,0,0,3.6386037,25,47,1,0,0,0,0,0,0,0,0,0,144,0
1,0,0,3.9890485,-999,26,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,3.7180014,-999,41,1,0,0,0,0,0,0,1,0,0,698,0
1,0,1,3.7015743,36,34,1,0,1,0,0,0,0,0,0,0,87,1
0,0,1,.17248461,38,37,1,0,0,0,0,0,0,0,0,0,713,0
1,0,0,2.5379877,37,62,1,0,0,0,0,0,0,0,0,0,64,0
0,0,0,3.6194386,-999,68,1,1,0,0,0,0,0,1,0,0,719,0
1,1,1,.25188228,46,62,1,0,0,0,0,0,0,0,0,0,74,0
0,0,1,.28473648,-999,49,1,0,0,0,0,0,0,1,0,0,166,0
1,1,1,.16427104,41,100,1,0,0,0,1,0,0,0,0,0,74,0
0,0,0,.21355236,62,43,1,0,0,0,0,0,0,0,0,0,40,0
0,0,1,3.7125256,30,29,1,0,0,0,0,0,0,0,0,0,11,0
1,0,0,.22724162,-999,78,1,0,0,0,0,0,0,1,0,0,152,0
0,1,1,3.6386037,-999,37,1,0,0,0,0,0,0,1,0,0,87,1
1,1,1,.20533881,-999,56,1,0,0,0,0,0,0,1,0,0,74,0
0,0,1,.19164956,49,22,0,0,1,0,0,0,0,0,0,0,87,1
1,0,1,3.6249144,39,42,1,0,0,0,0,0,0,0,0,0,158,0
1,0,1,3.8138261,-999,44,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.6577687,61,33,1,0,0,0,0,0,0,0,0,0,74,0
1,1,1,4.0383301,-999,48,1,0,0,0,0,0,0,1,0,0,452,0
0,0,0,3.9644079,27,62,1,1,0,0,0,0,0,0,0,0,684,0
0,0,0,4.0985627,-999,37,1,0,0,1,0,0,0,1,0,0,21,0
0,1,1,.17248461,20,36,1,0,0,1,0,0,0,0,0,0,87,1
0,0,0,3.6331279,-999,38,1,0,0,0,0,0,0,1,0,0,374,0
1,0,0,3.1923339,59,46,1,0,0,0,0,0,0,0,0,0,17,0
0,1,1,3.8165641,-999,29,-999,1,0,0,0,0,0,1,0,1,175,0
0,1,1,.17248461,-999,56,-999,1,0,0,0,0,0,1,0,1,74,0
1,0,0,2.7679672,60,26,1,0,0,1,0,0,0,0,0,0,87,1
0,0,0,4.2272415,-999,59,1,0,0,0,0,0,0,1,0,0,875,0
1,0,1,.55030799,-999,45,1,0,0,0,0,0,0,1,0,0,74,0
0,0,1,3.8165641,-999,29,-999,0,1,0,0,0,0,1,0,1,87,1
1,1,1,.22724162,28,61,0,0,0,1,0,0,0,0,0,0,152,0
1,0,0,4.0793977,-999,29,1,0,0,0,0,0,0,1,0,0,548,0
0,1,1,.13415469,-999,34,0,0,0,0,1,0,0,1,0,0,77,0
1,0,1,3.9561944,-999,42,1,0,0,0,0,0,0,1,0,0,63,0
1,1,1,1.6262834,36,59,1,0,0,0,1,0,0,0,0,0,762,0
0,0,0,3.6249144,45,76,1,0,0,0,0,0,0,0,0,0,57,0
0,0,0,3.6221766,-999,36,1,0,0,0,0,0,0,1,0,0,142,0
1,0,1,.27104723,59,42,1,0,0,0,0,0,0,0,0,0,63,0
0,1,1,.17248461,-999,17,1,0,0,1,0,0,0,1,0,0,122,0
1,0,0,3.906913,-999,29,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.43805611,18,18,1,0,1,0,0,0,0,0,0,0,87,1
1,0,1,1.3963039,-999,39,-999,0,0,0,1,0,0,1,0,1,157,0
1,0,1,.39425051,-999,-999,1,0,1,0,0,0,0,1,1,0,74,0
1,0,0,3.6632442,-999,29,1,0,0,0,0,0,0,1,0,0,4,0
0,0,1,4.0766597,40,43,1,0,0,0,0,0,0,0,0,0,87,1
1,1,1,.17248461,-999,48,1,0,0,0,0,0,0,1,0,0,7,0
0,0,1,1.4017797,35,54,1,1,0,0,0,0,0,0,0,0,132,0
0,0,0,3.9507186,-999,43,1,1,0,0,0,0,0,1,0,0,87,1
1,0,0,3.8329911,-999,21,1,0,1,0,0,0,0,1,0,0,64,0
1,0,0,3.9972622,-999,27,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.887748,22,63,1,1,0,0,0,0,0,0,0,0,555,0
1,0,0,.14236824,-999,-999,0,0,1,0,0,0,0,1,1,0,87,1
0,0,0,4.0246406,-999,21,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.17248461,51,-999,1,1,0,0,0,0,0,0,1,0,818,0
0,0,0,1.9876797,30,47,1,0,0,1,0,0,0,0,0,0,152,0
0,0,0,3.909651,-999,14,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.45722109,35,-999,0,0,0,1,0,0,0,0,1,0,74,0
1,0,0,3.9452429,-999,25,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,3.8494182,-999,16,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.7207391,-999,48,1,0,0,0,0,0,0,1,0,0,87,1
0,1,1,.99110198,58,33,1,0,0,0,0,0,0,0,0,0,748,0
0,0,0,3.7180014,-999,35,1,0,0,0,0,0,0,1,0,0,51,0
1,0,0,3.8850102,-999,32,0,0,1,0,0,0,0,1,0,0,87,1
1,0,1,4.2327175,22,15,1,0,1,0,0,0,0,0,0,0,87,1
1,0,0,3.6386037,32,41,1,0,0,1,0,0,0,0,0,0,51,0
0,0,0,3.6741958,-999,21,1,0,1,0,0,0,0,1,0,0,87,1
0,0,1,.22724162,38,30,1,0,0,1,0,0,0,0,0,0,87,1
1,0,0,4.2327175,-999,21,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,1,.17248461,18,-999,1,0,1,0,0,0,0,0,1,0,49,0
1,0,0,.34223136,-999,-999,1,0,1,0,0,0,0,1,1,0,87,1
1,0,0,3.6386037,-999,51,1,0,0,0,0,0,0,1,0,0,152,0
0,1,0,1.6481862,-999,52,1,0,0,0,0,0,0,1,0,0,141,0
0,1,1,1.6043806,45,85,1,0,0,0,0,0,0,0,0,0,19,0
0,0,0,4.1943874,88,80,1,0,0,0,0,0,0,0,0,0,750,0
1,1,1,3.5947981,82,47,1,0,0,0,0,0,0,0,0,0,750,0
1,0,0,.20807666,-999,44,1,0,0,0,0,0,0,1,0,0,62,0
1,0,1,4.1806979,40,62,1,0,0,0,0,0,0,0,0,0,379,0
1,0,1,3.6386037,72,70,1,0,0,0,0,0,0,0,0,0,19,0
0,1,1,1.9876797,49,105,0,0,0,0,1,0,0,0,0,0,19,0
0,0,1,.17248461,48,49,1,0,0,0,0,0,0,0,0,0,79,0
1,0,1,3.6632442,-999,59,1,0,0,0,0,0,0,1,0,0,87,1
1,0,0,1.2073922,74,65,1,0,0,0,0,0,0,0,0,0,874,0
0,0,0,3.652293,35,63,1,0,0,0,0,0,0,0,0,0,87,1
0,0,0,3.6577687,68,69,1,0,0,0,0,0,0,0,0,0,60,0
0,0,1,.34223136,47,35,0,0,0,1,0,0,0,0,0,0,64,0
1,1,1,.17248461,25,48,1,0,1,0,0,0,0,0,0,0,99,0
0,0,0,3.7207391,70,45,1,0,0,0,0,0,0,0,0,0,99,0
0,0,1,.50924027,37,32,1,0,0,0,0,0,0,0,0,0,152,0
0,0,0,3.6386037,65,53,1,0,0,0,0,0,0,0,0,0,152,0
1,0,1,1.6618755,45,95,0,1,0,0,0,0,0,0,0,0,99,0
1,0,0,3.8631074,-999,20,1,0,0,0,0,0,0,1,0,0,87,1
1,1,1,3.6468172,61,20,1,0,1,0,0,0,0,0,0,0,87,1
1,0,0,3.9589322,-999,33,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.7262149,-999,17,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.3121152,73,45,1,0,0,0,0,0,0,0,0,0,49,0
1,0,0,3.8658452,-999,34,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.18891171,50,34,1,0,1,0,0,0,0,0,0,0,87,1
0,1,1,3.8110883,-999,27,1,0,1,0,0,0,0,1,0,0,87,1
1,0,1,3.6960986,-999,26,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.18891171,51,35,0,0,1,0,0,0,0,0,0,0,87,1
0,0,0,4.0410676,69,46,1,0,1,0,0,0,0,0,0,0,87,1
0,0,1,3.7070498,32,25,0,0,1,0,0,0,0,0,0,0,87,1
0,0,1,3.7234771,-999,38,1,0,0,0,0,0,0,1,0,0,87,1
1,0,0,3.9123888,59,45,1,0,0,0,0,0,0,0,0,0,87,1
1,0,1,3.9479809,22,21,0,0,0,1,0,0,0,0,0,0,87,1
0,0,0,4.2327175,59,18,1,0,1,0,0,0,0,0,0,0,87,1
0,0,0,3.7043121,61,21,0,0,1,0,0,0,0,0,0,0,87,1
0,0,0,4.2327175,-999,43,1,0,0,0,0,0,0,1,0,0,87,1
1,0,0,4.0054755,-999,33,-999,1,0,0,0,0,0,1,0,1,87,1
1,0,1,3.8302534,-999,23,1,0,0,1,0,0,0,1,0,0,87,1
1,1,1,.18891171,-999,44,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.980835,-999,15,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9589322,63,35,1,0,1,0,0,0,0,0,0,0,87,1
0,0,0,3.7152636,51,26,0,0,1,0,0,0,0,0,0,0,87,1
0,0,1,3.8822725,-999,30,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.18891171,59,24,1,0,1,0,0,0,0,0,0,0,87,1
1,0,0,3.9123888,38,29,1,0,1,0,0,0,0,0,0,0,87,1
0,0,0,3.7262149,61,34,1,0,1,0,0,0,0,0,0,0,87,1
1,0,0,3.8384669,48,35,1,1,0,0,0,0,0,0,0,0,87,1
1,1,0,3.687885,42,50,1,0,0,0,0,0,0,0,0,0,87,1
0,0,0,4.0410676,60,46,1,0,0,0,0,0,0,0,0,0,87,1
1,1,0,.24914442,85,40,1,0,0,0,0,0,0,0,0,0,87,1
1,0,1,3.7097878,68,48,1,0,0,0,0,0,0,0,0,0,87,1
1,0,0,3.7262149,45,39,1,0,0,0,0,0,0,0,0,0,87,1
0,0,0,4.0438056,44,49,1,0,0,0,0,0,0,0,0,0,87,1
0,0,0,4.2327175,44,9,1,0,1,0,0,0,0,0,0,0,87,1
1,0,0,4.3915129,-999,39,1,0,0,0,0,0,0,1,0,0,157,0
0,0,0,3.6605065,38,33,1,0,1,0,0,0,0,0,0,0,87,1
0,0,0,3.6550307,-999,41,1,0,1,0,0,0,0,1,0,0,87,1
0,0,1,.17248461,43,59,0,1,0,0,0,0,0,0,0,0,12,0
1,0,0,2.5626283,70,38,1,0,0,0,0,0,0,0,0,0,653,0
1,0,0,4.219028,75,42,1,0,0,0,0,0,0,0,0,0,40,0
1,0,0,3.6440794,-999,39,1,0,0,0,0,0,0,1,0,0,64,0
1,0,0,4.0848732,57,34,1,0,0,0,0,0,0,0,0,0,45,0
1,0,0,4.3175907,-999,44,1,0,0,0,0,0,0,1,0,0,61,0
0,0,0,.17248461,44,33,1,0,0,0,0,0,0,0,0,0,781,0
1,0,0,4.3148527,-999,30,1,0,0,0,0,0,0,1,0,0,798,0
1,0,1,.20260096,60,46,0,0,1,0,0,0,0,0,0,0,808,0
0,0,1,3.6413414,67,47,1,0,0,0,0,0,0,0,0,0,875,0
0,1,1,.47091034,52,126,1,1,0,0,0,0,0,0,0,0,843,0
0,0,0,.16427104,39,42,1,0,0,0,0,0,0,0,0,0,74,0
0,1,1,.17248461,-999,40,-999,1,0,0,0,0,0,1,0,1,428,0
1,1,1,.17248461,70,48,1,0,0,1,0,0,0,0,0,0,74,0
1,1,1,.22724162,49,30,1,0,0,0,0,0,0,0,0,0,116,0
1,1,1,.17248461,64,30,1,0,0,0,0,0,0,0,0,0,196,0
1,1,1,.17248461,-999,38,1,0,0,0,0,0,0,1,0,0,46,0
0,0,0,4.0054755,81,52,1,0,0,0,0,0,0,0,0,0,610,0
0,0,0,.91991788,94,35,1,0,0,0,0,0,0,0,0,0,679,0
0,0,0,3.6139631,57,57,1,0,0,0,0,0,0,0,0,0,102,0
1,0,0,4.2299795,68,51,1,0,0,0,0,0,0,0,0,0,163,0
0,0,0,4.3340178,84,45,1,0,0,0,0,0,0,0,0,0,337,0
1,0,0,4.2546201,-999,46,1,0,0,0,0,0,0,1,0,0,17,0
0,1,0,.17248461,55,46,1,0,0,0,0,0,0,0,0,0,51,0
0,0,0,3.6002738,-999,40,1,0,0,0,0,0,0,1,0,0,107,0
0,0,0,2.7022588,52,39,1,0,0,0,0,0,0,0,0,0,528,0
0,0,0,3.6386037,74,41,1,0,0,0,0,0,0,0,0,0,148,0
1,0,0,4.019165,-999,51,1,0,0,0,0,0,0,1,0,0,33,0
1,0,0,3.6249144,-999,45,1,0,0,0,0,0,0,1,0,0,470,0
0,0,0,4.0793977,86,35,1,0,0,0,0,0,0,0,0,0,552,0
0,0,1,3.6030116,70,53,1,0,0,0,0,0,0,0,0,0,441,0
1,0,0,4.1971254,71,51,1,0,0,0,0,0,0,0,0,0,837,0
0,0,0,.22724162,48,34,1,1,0,0,0,0,0,0,0,0,141,0
0,1,1,4.1889119,22,30,1,0,0,0,0,0,0,0,0,0,407,0
0,0,0,4.1396303,76,37,1,0,0,0,0,0,0,0,0,0,331,0
1,0,0,.29021218,47,14,1,0,0,0,0,0,0,0,0,0,9,0
0,1,1,.14510609,-999,42,1,0,0,0,0,0,0,1,0,0,590,0
0,0,0,4.3121152,55,36,1,0,0,0,0,0,0,0,0,0,578,0
1,0,0,3.6386037,-999,39,1,0,0,0,0,0,0,1,0,0,144,0
0,0,0,2.8720055,47,51,0,0,0,1,0,0,0,0,0,0,44,0
0,0,0,3.6057494,-999,68,1,0,0,0,0,0,0,1,0,0,599,0
1,0,1,3.6413414,48,56,1,0,0,0,0,0,0,0,0,0,44,0
0,1,1,.26283368,54,39,1,0,0,0,0,0,0,0,0,0,108,0
1,1,1,.13415469,-999,49,1,0,0,0,0,0,0,1,0,0,153,0
0,0,1,4.1013007,48,36,0,1,0,0,0,0,0,0,0,0,661,0
0,0,0,4.0438056,48,62,1,0,0,1,0,0,0,0,0,0,87,1
1,0,0,3.8329911,92,38,1,0,0,0,0,0,0,0,0,0,653,0
1,0,0,3.6303902,-999,54,1,0,0,0,0,0,0,1,0,0,74,0
1,0,1,4.3066392,76,40,1,0,0,0,0,0,0,0,0,0,60,0
0,0,0,3.7125256,-999,22,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.2327175,44,57,0,0,1,0,0,0,0,0,0,0,87,1
1,0,0,3.6741958,-999,40,0,1,0,0,0,0,0,1,0,0,141,0
1,0,0,2.4339492,-999,37,1,0,0,0,0,0,0,1,0,0,390,0
0,1,1,3.7152636,63,55,1,0,0,1,0,0,0,0,0,0,727,0
1,0,0,.9390828,-999,-999,0,0,1,0,0,0,0,1,1,0,87,1
1,0,0,4.2902122,61,21,1,0,0,0,0,0,0,0,0,0,77,0
0,0,0,2.7296371,-999,46,1,0,0,0,0,0,0,1,0,0,87,1
0,0,0,3.7207391,-999,46,1,0,0,0,0,0,0,1,0,0,873,0
0,0,0,4.3340178,65,31,1,0,0,0,0,0,0,0,0,0,158,0
1,0,1,3.983573,-999,25,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9972622,-999,25,0,0,1,0,0,0,0,1,0,0,87,1
1,1,0,3.8083506,-999,21,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.18891171,-999,19,1,0,0,1,0,0,0,1,0,0,87,1
1,1,1,.18617386,-999,32,1,0,0,0,0,0,0,1,0,0,158,0
0,0,1,3.9123888,-999,22,1,0,0,0,0,0,0,1,0,0,87,1
1,0,0,4.0547571,-999,30,1,0,0,0,0,0,0,1,0,0,87,1
1,0,1,3.3921971,-999,40,1,0,0,0,0,0,0,1,0,0,132,0
0,1,1,3.9972622,-999,26,0,0,0,1,0,0,0,1,0,0,87,1
0,1,1,3.7180014,34,24,1,0,1,0,0,0,0,0,0,0,87,1
1,0,0,3.8329911,-999,27,0,0,1,0,0,0,0,1,0,0,87,1
0,0,1,3.6358659,69,59,1,0,0,0,0,0,0,0,0,0,746,0
1,0,0,3.8056126,-999,13,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,3.6276524,40,65,0,1,0,0,0,0,0,0,0,0,74,0
1,0,1,3.9890485,-999,29,1,0,0,0,0,0,0,1,0,0,145,0
1,0,1,3.7125256,51,32,1,1,0,0,0,0,0,0,0,0,645,0
0,0,1,3.7097878,52,43,1,0,0,0,0,0,0,0,0,0,525,0
0,0,0,4.238193,53,38,1,0,0,0,0,0,0,0,0,0,44,0
0,0,0,4.2327175,51,41,1,0,0,0,0,0,0,0,0,0,87,1
1,1,1,4.3477073,-999,33,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.17248461,-999,18,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,3.6386037,47,59,1,0,0,0,0,0,0,0,0,0,818,0
1,0,0,3.7180014,53,49,1,0,0,0,0,0,0,0,0,0,591,0
1,0,0,3.9315538,-999,33,1,0,0,1,0,0,0,1,0,0,122,0
1,1,1,.36413416,44,63,0,0,0,1,0,0,0,0,0,0,555,0
0,0,0,3.6769335,53,27,1,0,0,0,0,0,0,0,0,0,192,0
0,1,1,1.3826146,-999,81,0,0,0,0,1,0,0,1,0,0,19,0
1,0,1,.17248461,24,37,1,0,0,0,0,0,0,0,0,0,619,0
1,0,0,3.8466804,-999,40,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.6960986,46,32,1,0,0,0,0,0,0,0,0,0,87,1
0,0,0,4.2327175,-999,38,1,0,0,0,0,0,0,1,0,0,87,1
1,0,0,3.887748,32,32,1,0,0,0,0,0,0,0,0,0,380,0
0,0,0,3.6386037,-999,27,1,0,0,1,0,0,0,1,0,0,51,0
1,1,1,.96919918,-999,50,0,0,0,1,0,0,0,1,0,0,122,0
0,0,0,3.6988363,58,36,1,0,1,0,0,0,0,0,0,0,87,1
1,0,1,3.7043121,-999,36,1,0,0,0,0,0,0,1,0,0,44,0
1,0,0,4.0054755,-999,20,1,0,0,0,0,0,0,1,0,0,87,1
1,0,0,3.5728953,53,44,0,0,0,1,0,0,0,0,0,0,87,1
1,1,1,1.2429843,46,59,0,1,0,0,0,0,0,0,0,0,87,1
0,0,0,4.3148527,-999,50,1,0,0,1,0,0,0,1,0,0,708,0
0,1,1,.13141684,45,66,1,0,0,1,0,0,0,0,0,0,74,0
0,0,0,4.0848732,-999,44,1,0,0,0,0,0,0,1,0,0,66,0
1,0,0,4.0602326,-999,18,1,0,1,0,0,0,0,1,0,0,87,1
0,0,1,3.7097878,55,17,1,0,1,0,0,0,0,0,0,0,87,1
1,0,0,4.0547571,-999,22,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.6413414,-999,44,1,0,0,0,0,0,0,1,0,0,74,0
0,0,0,4.5804243,-999,34,1,0,0,0,0,0,0,1,0,0,356,0
0,0,1,3.7563312,-999,17,1,0,0,0,0,0,0,1,0,0,122,0
1,0,1,3.6167009,-999,45,1,0,0,1,0,0,0,1,0,0,122,0
1,0,0,.34223136,59,-999,1,1,0,0,0,0,0,0,1,0,87,1
0,1,1,3.5865846,-999,46,1,0,0,0,0,0,0,1,0,0,692,0
0,1,1,.24640657,40,45,1,0,0,1,0,0,0,0,0,0,122,0
1,0,0,3.6249144,42,33,0,0,1,0,0,0,0,0,0,0,12,0
0,0,0,5.0376453,23,61,1,0,0,0,0,0,0,0,0,0,726,0
1,0,0,4.3093772,-999,49,1,0,0,0,0,0,0,1,0,0,337,0
0,0,1,3.9123888,-999,33,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,1.54141,-999,36,-999,1,0,0,0,0,0,1,0,1,87,1
0,0,1,1.6290212,-999,52,0,0,0,1,0,0,0,1,0,0,87,1
1,1,1,.55578369,35,62,1,1,0,0,0,0,0,0,0,0,700,0
0,0,0,.18891171,-999,13,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,1,1.8316221,31,29,0,0,0,1,0,0,0,0,0,0,125,0
0,0,1,3.7015743,-999,31,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.28747433,-999,38,0,0,0,1,0,0,0,1,0,0,596,0
1,0,0,3.9014373,-999,50,1,0,0,1,0,0,0,1,0,0,105,0
0,0,1,4.2327175,32,28,1,0,1,0,0,0,0,0,0,0,87,1
0,0,0,3.3867214,51,48,1,0,0,0,0,0,0,0,0,0,173,0
1,1,1,.17248461,-999,37,1,0,0,0,0,0,0,1,0,0,254,0
1,0,0,3.6769335,-999,31,1,0,0,0,0,0,0,1,0,0,842,0
0,0,0,3.7070498,-999,32,1,0,0,1,0,0,0,1,0,0,22,0
0,0,0,4.0410676,53,27,1,0,0,0,0,0,0,0,0,0,87,1
1,0,0,3.9698837,-999,20,0,0,1,0,0,0,0,1,0,0,87,1
1,0,1,3.6386037,-999,48,1,0,0,0,0,0,0,1,0,0,101,0
1,1,1,.17248461,36,56,1,0,0,0,1,0,0,0,0,0,754,0
1,0,0,3.9233401,36,29,0,0,0,1,0,0,0,0,0,0,87,1
0,1,1,.28199863,-999,63,1,0,1,0,0,0,0,1,0,0,43,0
1,0,1,3.7316906,-999,47,1,0,1,0,0,0,0,1,0,0,87,1
0,0,1,.18891171,67,33,0,0,1,0,0,0,0,0,0,0,87,1
1,0,0,3.6440794,62,61,1,0,0,0,0,0,0,0,0,0,376,0
0,1,1,1.9739904,36,68,1,0,0,0,0,0,0,0,0,0,862,0
1,0,0,3.6796715,58,22,1,0,1,0,0,0,0,0,0,0,87,1
0,1,1,3.8603697,56,35,-999,0,1,0,0,0,0,0,0,1,87,1
1,1,0,4.1314168,-999,25,1,0,0,0,0,0,0,1,0,0,87,1
1,1,1,2.677618,34,39,1,0,1,0,0,0,0,0,0,0,87,1
0,0,0,3.906913,-999,30,0,0,1,0,0,0,0,1,0,0,87,1
